Timestamp_Mesin,Tanggal_Pasar,DXY_Index,US_10Y_Yield,US_2Y_Futures,VIX_Fear,USD_SGD,USD_IDR,USD_JPY,JPY/IDR,USD_CNY,IHSG_Indo,Indo_Foreign_Flow,Gold_XAU,Minyak_Crude,Tembaga_Copper,RareEarth_REMX,Gas_Alam,Minyak_Kedelai,Indeks_Komoditas,Nasdaq_IXIC,Semicon_SOXX,Software_IGV,CyberSec_CIBR,Biotech_IBB,Power_XLU,Energy_XLE,Bitcoin
2026-08-30 05:17:23,2026-02-26,97.79,4.017,104.332,18.63,1.2628,16749.8008,156.2,107.2931,6.8692,8235.2617,17.5595,5176.5,65.21,5.947,97.56,2.827,61.29,24.76,22878.3809,356.4111,82.5845,63.7043,173.7287,46.5552,54.301,67453.7734
2026-08-30 05:17:23,2026-02-27,97.61,3.962,104.4648,19.86,1.2632,16749.0,155.859,107.3995,6.8409,8235.4854,17.4907,5230.5,67.02,6.0045,99.86,2.859,61.29,25.1,22668.2109,351.906,81.5547,62.7468,175.2173,47.0979,55.1592,65881.7969
2026-08-30 05:17:23,2026-03-02,98.38,4.048,104.2656,21.44,1.2695,16795.0,156.633,107.6344,6.8579,8016.833,17.1963,5294.3999,71.23,5.8945,103.2,2.96,62.17,25.81,22748.8594,351.6662,82.7545,63.2356,173.7686,46.7426,56.264,68775.8516
2026-08-30 05:17:23,2026-03-03,99.05,4.056,104.2266,23.57,1.2724,16863.0,157.257,107.2328,6.882,7939.7671,16.8331,5107.3999,74.56,5.7735,94.93,3.054,62.27,25.91,22516.6895,334.4151,84.1042,63.7442,169.952,46.4466,55.751,68293.6484
2026-08-30 05:17:23,2026-03-04,98.77,4.08,104.1523,21.15,1.277,16898.0996,157.773,107.1857,6.8997,7577.064,16.5583,5120.2002,74.66,5.855,97.86,2.917,63.09,26.14,22807.4805,341.1677,85.6339,64.4923,172.8194,46.644,55.4255,72710.5781
2026-08-30 05:17:23,2026-03-05,99.32,4.146,104.0508,23.75,1.2747,16865.0,156.983,107.3773,6.897,7710.5371,16.3522,5065.2998,81.01,5.753,93.4,3.003,65.32,26.52,22748.9902,337.3918,87.6036,65.6194,168.5232,46.2789,55.7116,70841.125
2026-08-30 05:17:23,2026-03-06,98.99,4.133,104.1211,29.49,1.2797,16913.0996,157.534,107.3683,6.897,7585.687,15.9105,5146.1001,90.9,5.757,92.53,3.186,66.21,27.51,22387.6797,323.1574,87.9535,65.8288,167.4142,46.121,55.8004,68136.4922
2026-08-30 05:17:23,2026-03-09,99.18,4.136,104.0508,25.5,1.2843,16923.6992,158.427,107.3372,6.8965,7337.3691,16.097,5091.5,94.77,5.8005,94.7,3.12,65.75,27.14,22695.9492,336.0034,87.6936,66.1081,171.1409,46.2295,55.5538,68402.3828
2026-08-30 05:17:23,2026-03-10,98.83,4.136,104.0938,24.93,1.2751,16886.0,157.848,106.9228,6.911,7440.9131,16.0185,5229.7002,83.45,5.904,96.49,3.02,65.33,27.6,22697.0996,338.4407,85.6339,65.6094,172.1201,45.9434,54.8436,69926.9219
2026-08-30 05:17:23,2026-03-11,99.23,4.208,103.9727,24.23,1.273,16852.0,158.114,106.5807,6.8765,7389.3989,15.8712,5167.3999,87.25,5.8455,96.92,3.209,67.08,28.13,22716.1309,341.7171,85.7239,65.5894,170.7213,45.5585,56.2048,70204.8828
2026-08-30 05:17:23,2026-03-12,99.74,4.273,103.75,27.29,1.2761,16884.0,159.075,106.1293,6.8655,7362.1172,15.567,5115.7998,95.73,5.8245,93.81,3.233,67.34,28.86,22311.9805,329.8301,84.9741,65.1306,166.0853,45.8842,56.7276,70493.4609
2026-08-30 05:17:23,2026-03-13,100.36,4.285,103.8047,27.19,1.2785,16908.0,159.206,106.1203,6.8689,7137.2119,15.2332,5052.5,98.71,5.7145,89.51,3.131,67.34,28.71,22105.3594,330.9589,84.1742,64.981,165.3659,46.3381,56.915,70968.2656
2026-08-30 05:17:23,2026-03-16,99.71,4.22,103.8984,23.51,1.2824,16952.0996,159.568,106.1191,6.8961,7022.2881,15.1253,4994.0,93.5,5.7905,90.1,3.023,63.94,28.31,22374.1797,337.4617,84.9341,64.3327,166.9945,46.6341,57.1123,74861.0859
2026-08-30 05:17:23,2026-03-17,99.58,4.202,103.9141,22.37,1.2782,16953.0996,159.105,106.5574,6.9555,7106.8389,15.2823,5001.0,96.21,5.7265,90.12,3.033,65.97,28.76,22479.5293,340.0885,85.514,64.8015,167.1465,46.5058,57.714,73922.4766
2026-08-30 05:17:23,2026-03-18,100.09,4.259,103.7812,25.09,1.2762,16971.3008,158.889,106.7062,6.8863,7106.8389,15.1056,4889.8999,96.32,5.554,86.67,3.065,65.53,29.27,22152.4199,338.1295,84.3242,64.7915,163.757,46.1111,57.6351,71245.5781
2026-08-30 05:17:23,2026-03-19,99.23,4.281,103.625,24.06,1.2833,17041.6992,159.795,106.6497,6.8726,7106.8389,15.0468,4600.7002,96.14,5.433,82.95,3.166,65.41,28.84,22090.6895,340.0385,84.4442,65.0608,164.4369,45.9236,58.5524,69912.7891
2026-08-30 05:17:23,2026-03-20,99.65,4.391,103.4844,26.78,1.2775,16915.9004,157.924,106.9473,6.8998,7106.8389,14.8406,4570.3999,98.32,5.3425,79.1,3.095,65.51,28.94,21647.6094,332.3522,82.9744,63.8639,161.6273,44.0587,58.5031,70522.5859
2026-08-30 05:17:23,2026-03-23,98.95,4.334,103.5977,26.15,1.282,16959.3008,159.234,106.5155,6.8857,7106.8389,15.1449,4404.1001,88.13,5.4395,83.63,2.891,65.58,27.75,21946.7598,336.4302,84.4242,64.8314,162.6671,44.4959,59.203,70914.8594
2026-08-30 05:17:23,2026-03-24,99.43,4.392,103.4297,26.95,1.2752,16865.0996,158.479,106.5045,6.88,7106.8389,14.9879,4399.2998,92.35,5.4225,84.62,2.943,65.73,28.24,21761.8906,340.8581,80.8048,62.9164,161.6173,44.8039,60.4044,70517.8594
2026-08-30 05:17:23,2026-03-25,99.6,4.328,103.5352,25.33,1.2774,16797.3008,158.718,106.3738,6.8918,7302.1211,15.6946,4549.7998,90.32,5.529,89.15,2.952,67.1,28.17,21929.8203,345.0861,80.3849,63.2056,165.7267,44.9629,60.1363,71309.8828
2026-08-30 05:17:23,2026-03-26,99.9,4.416,103.3555,27.44,1.281,16749.5996,159.384,103.2538,6.901,7164.0908,15.3216,4375.5,94.48,5.4465,84.6,2.999,68.02,28.44,21408.0801,328.6939,79.7351,63.0858,165.2368,45.0424,61.0795,68791.625
2026-08-30 05:17:23,2026-03-27,100.15,4.44,103.4805,31.05,1.2858,16925.0,159.704,106.0105,6.9107,7097.0571,15.1056,4492.0,99.64,5.467,86.1,3.095,67.41,29.1,20948.3594,323.3265,76.8756,60.7078,160.3875,45.3007,62.1121,66338.375
2026-08-30 05:17:23,2026-03-30,100.51,4.342,103.625,30.61,1.2898,16958.0,160.234,105.7482,6.9116,7091.6699,15.1744,4526.0,102.88,5.476,85.48,2.887,68.47,29.26,20794.6406,309.643,77.6055,60.7378,161.8372,45.6286,61.5164,66691.4453
2026-08-30 05:17:23,2026-03-31,99.96,4.311,103.6836,25.25,1.292,16975.4004,159.841,106.298,6.9116,7048.2222,15.4983,4647.6001,101.38,5.5875,88.0,2.884,68.88,28.95,21590.6309,328.504,80.035,62.6261,168.8263,45.5988,60.8214,68233.3125
2026-08-30 05:17:23,2026-04-01,99.65,4.319,103.7188,24.54,1.2843,16936.4004,158.579,106.7189,6.8942,7184.438,15.4884,4783.2002,100.12,5.624,88.53,2.819,67.11,28.68,21840.9492,338.3793,79.755,63.0957,170.1061,45.8174,58.5478,68078.5547
2026-08-30 05:17:23,2026-04-02,100.03,4.313,103.7266,23.87,1.2826,16924.0996,158.688,106.7704,6.8705,7026.7822,15.2529,4651.5,111.54,5.563,88.9,2.8,68.94,29.33,21879.1797,339.4488,80.3249,64.1348,169.4062,46.046,58.8258,66888.5703
2026-08-30 05:17:23,2026-04-03,100.03,4.313,103.7266,23.87,1.2849,16959.0,159.491,106.3523,6.8851,7026.7822,15.2529,4651.5,111.54,5.563,88.9,2.8,68.94,29.33,21879.1797,339.4488,80.3249,64.1348,169.4062,46.046,58.8258,66931.1016
2026-08-30 05:17:23,2026-04-06,99.98,4.335,103.625,24.17,1.2875,16988.0,159.78,106.3072,6.8824,6989.4258,15.0958,4656.7998,112.41,5.5835,88.44,2.811,69.95,29.48,21996.3398,343.9367,80.4449,64.1049,168.8063,45.8771,59.2527,68859.8281
2026-08-30 05:17:23,2026-04-07,99.64,4.343,103.6562,25.78,1.2849,17015.3008,159.683,106.5547,6.8823,6971.0269,14.9584,4657.1001,112.95,5.5445,89.09,2.87,69.72,29.37,22017.8496,347.5949,80.4849,65.1939,168.4763,45.9764,59.7292,71940.7031
2026-08-30 05:17:23,2026-04-08,99.13,4.291,103.7344,21.04,1.2758,17027.4004,158.716,106.7404,6.8567,7279.209,15.5964,4749.5,94.41,5.7595,93.6,2.724,67.42,28.56,22634.9902,370.2242,79.7351,65.6036,171.8358,46.4832,57.6344,71123.3594
2026-08-30 05:17:23,2026-04-09,98.82,4.293,103.7578,19.49,1.2745,17005.5,158.642,107.2559,6.8287,7307.5889,15.5768,4792.2002,97.87,5.748,93.2,2.67,67.7,28.71,22822.4199,378.4503,76.6256,63.0258,172.1358,46.8508,56.9195,71767.8281
2026-08-30 05:17:23,2026-04-10,98.65,4.317,103.7188,19.23,1.2733,17059.0,159.112,107.2605,6.8314,7458.4961,15.7044,4761.8999,96.57,5.8705,94.5,2.648,67.09,28.5,22902.8906,386.4165,74.656,60.6878,169.3462,46.662,56.5323,72979.0469
2026-08-30 05:17:23,2026-04-13,98.37,4.297,103.7617,19.12,1.2777,17083.0,159.68,106.8994,6.8278,7500.187,15.8712,4742.3999,99.08,5.976,99.01,2.627,66.5,28.96,23183.7402,393.1533,78.6852,63.1357,172.1658,46.0957,56.7011,74484.6406
2026-08-30 05:17:23,2026-04-14,98.12,4.256,103.8164,18.36,1.2715,17079.1992,159.214,107.4825,6.8303,7675.9512,16.1264,4825.0,91.28,6.0705,98.8,2.599,66.44,28.84,23639.0801,401.0496,79.4651,62.7361,175.8253,46.1752,55.5494,74181.6094
2026-08-30 05:17:23,2026-04-15,98.06,4.282,103.7891,18.17,1.2708,17129.0,158.792,107.8109,6.8157,7623.5859,15.9694,4800.0,91.29,6.072,97.44,2.61,67.6,28.89,24016.0195,401.6693,82.9644,64.4646,175.9653,45.728,55.3607,74805.0781
2026-08-30 05:17:23,2026-04-16,98.22,4.309,103.7617,17.94,1.2707,17146.0996,158.809,107.9526,6.818,7621.3818,15.9203,4785.3999,94.69,6.0665,103.05,2.647,69.33,29.11,24102.6992,405.7573,84.3442,65.8634,174.0955,46.0559,56.1749,75152.1328
2026-08-30 05:17:23,2026-04-17,98.1,4.246,103.9102,17.48,1.2731,17123.0,159.195,107.6224,6.8211,7634.0039,16.2344,4857.6001,83.85,6.1035,101.63,2.674,68.16,28.29,24468.4805,415.5127,85.0641,66.4229,176.6352,45.8671,54.626,77126.875
2026-08-30 05:17:23,2026-04-20,98.05,4.25,103.8789,18.87,1.2736,17133.0,159.161,107.6853,6.817,7594.1108,16.0086,4806.6001,89.61,6.036,103.12,2.689,69.63,28.67,24404.3906,417.3518,86.2838,66.9924,175.7353,45.4597,54.6757,75872.5234
2026-08-30 05:17:23,2026-04-21,98.41,4.292,103.7617,19.5,1.27,17123.8008,158.844,107.8402,6.8174,7559.3799,15.8123,4698.3999,92.13,6.0015,100.6,2.697,72.14,29.21,24259.9609,420.5003,86.6637,67.9815,173.9655,44.6648,55.47,76352.7734
2026-08-30 05:17:23,2026-04-22,98.59,4.294,103.7305,18.92,1.2733,17133.0996,159.373,107.4533,6.8208,7541.6118,15.832,4732.5,92.96,6.12,103.8,2.722,71.68,29.51,24657.5703,431.5651,88.7234,68.8508,174.3355,44.5853,56.1352,78203.1016
2026-08-30 05:17:23,2026-04-23,98.8,4.323,103.6758,19.31,1.2757,17199.5,159.488,107.9337,6.8242,7378.606,15.4492,4705.1001,95.85,6.0755,98.24,2.614,71.66,29.89,24438.5,440.7907,83.5543,66.5328,171.5059,45.7976,56.572,78268.9531
2026-08-30 05:17:23,2026-04-24,98.51,4.31,103.7695,18.71,1.2778,17329.0,159.747,108.4785,6.826,7129.4902,15.0762,4722.2998,94.4,6.0235,98.56,2.523,71.91,29.86,24836.5996,461.3809,85.184,67.1822,169.7561,45.887,56.4628,77455.3125
2026-08-30 05:17:23,2026-04-27,98.48,4.336,103.7227,18.02,1.2771,17246.0,159.576,108.0746,6.8359,7106.52,14.9486,4675.3999,96.37,6.018,100.95,2.55,72.26,30.09,24887.0996,455.1938,85.414,67.492,168.9962,45.8969,56.3635,77366.625
2026-08-30 05:17:23,2026-04-28,98.62,4.354,103.6445,17.83,1.274,17216.0,159.357,108.0003,6.8228,7072.3921,14.8112,4591.5,99.93,5.9145,97.91,2.559,73.38,30.34,24663.8008,438.5018,84.9841,67.0923,167.7864,45.9565,57.2968,76350.6719
2026-08-30 05:17:23,2026-04-29,98.92,4.418,103.4766,18.81,1.276,17244.0,159.552,108.062,6.8374,7101.2261,14.7425,4545.2002,106.88,5.8785,101.04,2.647,75.31,31.08,24673.2402,449.7764,84.4842,67.8117,165.3568,45.3902,58.6073,75776.1328
2026-08-30 05:17:23,2026-04-30,98.08,4.39,103.5625,16.89,1.2803,17334.1992,160.184,108.1929,6.8375,6956.8042,14.6541,4614.7002,105.07,5.926,105.43,2.767,76.36,31.1,24892.3105,461.221,83.8943,67.392,168.6663,46.5527,59.2229,76304.3203
2026-08-30 05:17:23,2026-05-01,98.21,4.378,103.5586,16.99,1.2728,17311.0,156.978,110.4776,6.8273,6956.8042,14.6836,4629.8999,101.94,5.932,106.52,2.78,76.65,30.81,25114.4395,465.5289,86.6138,68.7009,167.2465,46.2546,58.4286,78179.0
2026-08-30 05:17:23,2026-05-04,98.47,4.446,103.418,18.29,1.2728,17288.5,156.846,110.0912,6.8275,6971.9531,14.448,4519.5,106.42,5.795,102.12,2.867,78.02,31.33,25067.8008,461.8407,88.4234,69.6901,170.1361,46.0758,58.9648,79827.9062
2026-08-30 05:17:23,2026-05-05,98.48,4.416,103.4648,17.38,1.2768,17346.1992,157.194,110.322,6.83,7057.106,14.6738,4555.7998,102.27,5.943,103.83,2.788,78.4,31.2,25326.1309,482.5009,88.2534,70.8091,170.316,46.0758,59.0243,80927.0547
2026-08-30 05:17:23,2026-05-06,98.02,4.356,103.5938,17.39,1.2741,17389.8008,157.677,110.1429,6.8301,7092.4668,14.8406,4681.8999,95.08,6.1365,109.04,2.73,76.51,30.21,25838.9395,506.6294,87.8035,70.1097,173.8456,45.42,56.5919,81427.5312
2026-08-30 05:17:23,2026-05-07,98.25,4.392,103.5039,17.08,1.2677,17296.9004,156.508,110.583,6.811,7174.3208,14.8308,4699.7998,94.81,6.1275,106.56,2.769,75.09,30.25,25806.1992,492.1263,90.833,73.0772,170.0761,44.8337,55.5494,80009.9922
2026-08-30 05:17:23,2026-05-08,97.84,4.364,103.5469,17.19,1.2691,17294.9004,156.829,110.2218,6.8014,6969.396,14.6149,4720.3999,95.42,6.249,106.38,2.757,75.26,30.3,26247.0801,520.053,91.1329,75.2553,169.9161,44.4363,55.3012,80186.7656
2026-08-30 05:17:23,2026-05-11,97.94,4.41,103.4531,18.38,1.268,17358.0,156.858,110.6356,6.8005,6905.6201,14.3597,4718.7002,98.07,6.4135,109.53,2.91,74.68,31.06,26274.1309,532.5071,90.673,75.3652,169.9761,44.8536,56.7607,81728.2969
2026-08-30 05:17:23,2026-05-12,98.29,4.463,103.3633,17.99,1.269,17413.0,157.231,110.763,6.7948,6858.8989,14.2714,4677.6001,102.18,6.485,108.03,2.843,76.3,31.69,26088.1992,515.7451,89.4232,74.7757,172.2558,44.9033,57.1578,80477.4922
2026-08-30 05:17:23,2026-05-13,98.48,4.481,103.3711,17.87,1.2718,17549.0,157.671,111.2968,6.792,6723.3198,14.0358,4697.7002,101.02,6.6355,106.26,2.864,75.26,31.37,26402.3398,528.0392,88.5834,75.7848,172.6257,44.3866,57.2174,79277.1172
2026-08-30 05:17:23,2026-05-14,98.88,4.461,103.3633,17.26,1.2723,17500.0,157.851,110.8574,6.7908,6723.3198,14.0456,4678.1001,101.17,6.5675,99.85,2.894,74.82,31.15,26635.2207,529.7784,90.623,78.2927,171.3059,44.6151,57.6542,81051.25
2026-08-30 05:17:23,2026-05-15,99.27,4.595,103.2031,18.43,1.2765,17530.5996,158.382,110.6964,6.7851,6723.3198,13.8787,4555.7998,105.42,6.2515,96.57,2.96,73.88,31.19,26225.1406,508.2786,91.7628,78.9821,166.8065,43.5916,59.0144,79065.6797
2026-08-30 05:17:23,2026-05-18,98.97,4.623,103.1797,17.82,1.2812,17586.0,158.844,110.7026,6.8092,6599.2402,13.6923,4552.5,108.66,6.272,94.69,3.024,75.63,31.38,26090.7305,495.6346,92.8526,80.8505,164.0069,43.6612,60.1462,76954.1719
2026-08-30 05:17:23,2026-05-19,99.3,4.667,103.1211,18.06,1.2783,17701.0,158.861,111.4178,6.8,6370.6792,13.2015,4506.2998,107.77,6.165,92.13,3.114,75.44,31.61,25870.7109,496.5042,91.9328,80.3309,164.1669,44.0587,60.8512,76750.9062
2026-08-30 05:17:23,2026-05-20,99.11,4.572,103.2734,17.44,1.282,17777.0,159.035,111.7727,6.8145,6318.5,13.2408,4531.2998,98.26,6.2905,95.18,3.004,74.66,30.88,26270.3594,520.063,93.3025,81.5898,167.8864,44.2276,59.3718,77457.7734
2026-08-30 05:17:23,2026-05-21,99.19,4.586,103.1875,16.76,1.2778,17658.4004,158.888,111.1353,6.8005,6094.9409,12.8383,4539.7998,96.35,6.257,95.7,3.018,73.87,30.7,26293.0996,524.461,92.4627,82.0794,169.0362,44.7145,58.7066,77539.1719
2026-08-30 05:17:23,2026-05-22,99.32,4.558,103.125,16.7,1.2777,17692.0,159.018,111.2498,6.8025,6162.0449,12.8481,4521.0,96.6,6.342,96.82,2.907,73.98,30.54,26343.9707,537.075,93.9924,84.2076,168.7663,45.0623,59.064,75488.2422
2026-08-30 05:17:23,2026-05-25,99.32,4.558,103.125,16.59,1.2769,17692.0,158.946,111.3552,6.7945,6206.3491,12.8481,4521.0,96.6,6.342,96.82,2.907,73.98,30.54,26343.9707,537.075,93.9924,84.2076,168.7663,45.0623,59.064,77279.9297
2026-08-30 05:17:23,2026-05-26,99.17,4.493,103.2812,17.01,1.2774,17762.0,158.954,111.7406,6.7945,6130.1899,12.6617,4500.3999,93.89,6.361,98.96,2.894,74.36,30.03,26656.1797,569.8195,94.0324,84.4074,169.3962,45.0424,57.4358,75825.7344
2026-08-30 05:17:23,2026-05-27,99.21,4.481,103.3125,16.29,1.2768,17699.6992,159.243,111.1413,6.786,6130.1899,12.6911,4447.5,88.68,6.305,98.03,3.04,75.26,29.49,26674.7305,563.7123,93.0326,81.9695,169.8561,44.8536,56.5819,74344.7031
2026-08-30 05:17:23,2026-05-28,99.02,4.455,103.3281,15.74,1.2779,17804.0,159.568,111.5731,6.7788,6130.1899,12.6813,4499.2998,88.9,6.396,101.5,3.285,76.7,29.72,26917.4707,569.1997,95.6621,83.6081,172.2158,44.3468,56.5422,73536.5547
2026-08-30 05:17:23,2026-05-29,98.91,4.453,103.3477,15.32,1.2755,17840.0,159.27,112.0128,6.7795,6127.3809,12.485,4560.5,87.36,6.3595,99.63,3.29,77.72,29.48,26972.6191,568.8099,101.6409,88.9635,172.1558,44.1382,55.887,73372.5234
2026-08-30 05:17:23,2026-06-01,99.2,4.475,103.2852,16.05,1.2769,17817.0,159.353,111.7908,6.7662,6127.3809,12.6126,4475.2002,92.16,6.524,99.45,3.179,79.09,29.99,27086.8105,571.6585,107.6798,94.0691,169.3462,42.8265,56.8897,71319.7734
2026-08-30 05:17:23,2026-06-02,99.22,4.455,103.293,15.77,1.2783,17864.0,159.636,111.8962,6.765,6195.4268,12.5831,4489.1001,93.76,6.6495,102.18,3.167,78.41,30.12,27093.9004,604.7328,104.7104,94.239,164.2469,43.6215,57.545,66703.6562
2026-08-30 05:17:23,2026-06-03,99.53,4.491,103.2383,16.06,1.2798,17858.0,159.968,111.6306,6.7622,5941.0659,11.955,4436.7002,96.02,6.481,98.32,3.214,78.71,30.29,26853.9805,615.3878,100.1812,91.5912,167.4765,43.4327,58.2896,64014.3672
2026-08-30 05:17:23,2026-06-04,99.41,4.477,103.2969,15.4,1.283,18004.1992,159.94,112.5607,6.7692,5839.7852,11.7685,4475.7998,93.04,6.511,97.0,3.336,76.29,29.88,26830.9609,602.4339,100.0412,90.6221,171.4059,43.6612,58.3293,63801.5742
2026-08-30 05:17:23,2026-06-05,100.07,4.536,103.0977,21.51,1.2847,17955.5,159.99,112.2289,6.7735,5594.7651,11.0225,4337.1001,90.54,6.2635,88.59,3.229,74.12,29.23,25709.4297,539.5139,95.832,86.6255,168.4163,44.0686,57.2571,60922.668
2026-08-30 05:17:23,2026-06-08,100.05,4.552,103.1055,18.92,1.2905,18029.0,160.327,112.4928,6.7655,5342.1372,10.6005,4335.8999,91.3,6.3295,87.42,3.147,74.56,29.47,25929.6602,571.1788,95.6321,86.056,166.8965,43.2439,57.9123,63090.5898
2026-08-30 05:17:23,2026-06-09,99.91,4.528,103.1562,19.87,1.2888,18190.3008,160.174,113.5598,6.7655,5746.6479,11.3857,4260.0,88.2,6.3025,88.03,3.14,74.91,29.07,25678.8203,561.8732,92.9326,84.2675,169.3362,43.7009,56.9791,61643.7812
2026-08-30 05:17:23,2026-06-10,99.95,4.542,103.1484,22.22,1.2874,18031.0,160.384,112.4211,6.7725,5902.376,11.8961,4108.2002,90.03,6.249,85.13,3.185,75.33,29.17,25169.5,541.253,91.5628,83.1785,165.9067,43.7208,57.8329,61449.2891
2026-08-30 05:17:23,2026-06-11,99.86,4.463,103.2422,19.44,1.2881,17875.9004,160.527,111.3065,6.7725,5886.0322,11.8961,4090.3,87.71,6.259,92.96,3.087,74.45,28.85,25809.6602,586.6514,90.903,85.3966,170.466,43.7705,56.711,63561.0547
2026-08-30 05:17:23,2026-06-12,99.75,4.487,103.2344,17.68,1.2841,17921.0,160.13,111.9083,6.7755,6007.6558,12.112,4215.0,84.88,6.4305,95.5,3.12,74.28,28.55,25888.8398,595.967,90.683,85.2567,170.636,44.2475,57.1379,63543.1992
2026-08-30 05:17:23,2026-06-15,99.63,4.469,103.2656,16.2,1.2812,17772.0,159.955,111.1139,6.766,6254.9658,12.71,4328.0,80.75,6.4825,96.89,3.147,74.37,28.22,26683.9395,628.45,92.68,86.1959,172.17,44.4561,55.1523,66289.5
2026-08-30 05:17:23,2026-06-16,99.54,4.428,103.3125,16.41,1.2823,17716.0,160.229,110.5588,6.757,6254.9658,12.66,4330.8999,76.05,6.489,96.78,3.239,72.92,27.9,26376.3398,591.24,91.37,85.0069,171.44,44.7741,54.9636,65600.6406
2026-08-30 05:17:23,2026-06-17,100.09,4.463,103.0938,18.44,1.2823,17730.0,160.419,110.5155,6.7572,6220.7402,12.48,4358.8999,76.79,6.4815,96.04,3.145,71.54,27.71,26021.6602,599.73,89.16,84.1576,173.44,44.1779,54.2786,64418.4453
2026-08-30 05:17:23,2026-06-18,100.85,4.451,103.0703,16.4,1.288,17891.0,160.6,111.3934,6.7572,6172.3398,12.43,4224.1001,76.6,6.3745,95.55,3.233,69.69,27.63,26517.9297,639.45,89.09,84.4674,173.64,44.476,53.385,62896.4727
2026-08-30 05:17:23,2026-06-19,100.85,4.451,103.0703,16.4,1.2904,17794.4004,161.289,110.3197,6.7686,6177.1392,12.43,4224.1001,76.6,6.3745,95.55,3.233,69.69,27.63,26517.9297,639.45,89.09,84.4674,173.64,44.476,53.385,63540.8359
2026-08-30 05:17:23,2026-06-22,101.02,4.509,102.9688,17.28,1.2924,17788.0,161.433,110.184,6.7686,6116.6899,12.15,4181.8999,74.82,6.3565,97.29,3.253,71.15,27.41,26166.5996,655.01,87.31,83.5082,177.0,44.72,54.06,63952.1055
2026-08-30 05:17:23,2026-06-23,101.41,4.493,103.0625,19.49,1.2935,17862.0,161.57,110.5544,6.7745,6101.333,12.2,4129.8999,73.21,6.141,91.82,3.147,70.59,27.12,25587.0391,603.39,87.32,84.1376,178.09,45.07,54.46,62668.0195
2026-08-30 05:17:23,2026-06-24,101.61,4.402,103.1641,18.63,1.2967,17916.0,161.599,110.8633,6.79,5883.8809,11.74,3990.3,70.34,5.943,90.67,3.221,69.46,26.45,25476.6406,601.5,86.17,83.728,181.53,45.54,53.57,60995.1328
2026-08-30 05:17:23,2026-06-25,101.43,4.392,103.1875,18.89,1.2974,17990.0,161.763,111.2066,6.79,5999.0381,11.93,4030.5,71.92,6.0705,89.21,3.343,70.81,26.93,25358.5996,625.2,84.76,83.66,183.67,45.85,54.09,59721.6758
2026-08-30 05:17:23,2026-06-26,101.36,4.372,103.2305,18.41,1.2968,17995.0,161.805,111.2131,6.79,5896.1338,11.86,4078.7,69.23,6.1415,86.53,3.231,71.3,26.57,25297.6191,589.94,88.2,85.36,187.36,46.2,53.84,60016.4297
2026-08-30 05:17:23,2026-06-29,101.11,4.374,103.2031,17.65,1.2945,17830.0,161.787,110.2022,6.798,5820.79,11.65,4022.3,70.75,6.0975,86.38,3.181,69.07,26.56,25820.1406,614.35,89.89,88.5,189.79,46.02,53.58,60138.3789
2026-08-30 05:17:23,2026-06-30,101.19,4.418,103.1992,16.45,1.2921,17925.0,161.923,110.697,6.7936,5643.1938,11.31,4022.8999,69.5,6.1925,88.5,3.275,66.74,26.66,26213.7207,640.76,90.6,89.85,190.19,45.34,53.11,58558.8594
2026-08-30 05:17:23,2026-07-01,101.39,4.475,103.0195,16.59,1.2941,17935.0,162.628,110.2766,6.7936,5695.1162,11.28,4068.3,68.58,6.1235,87.66,3.22,67.02,26.45,26040.0293,599.7,93.34,91.11,190.12,44.77,52.81,60003.7578
2026-08-30 05:17:23,2026-07-02,100.86,4.485,103.0859,16.15,1.2956,17998.0,162.539,110.7283,6.7942,5744.5562,11.45,4112.7002,68.69,6.1145,86.72,3.196,66.95,26.57,25832.6699,566.32,93.57,90.67,195.7,45.76,53.22,61485.3008
2026-08-30 05:17:23,2026-07-03,100.86,4.485,103.0859,16.15,1.2927,17787.9004,161.449,110.1687,6.7886,5875.7798,11.45,4112.7002,68.69,6.1145,86.72,3.196,66.95,26.57,25832.6699,566.32,93.57,90.67,195.7,45.76,53.22,62544.1992
2026-08-30 05:17:23,2026-07-06,100.85,4.479,103.1055,15.57,1.2917,17998.0,161.452,111.4786,6.7886,5916.0698,11.81,4155.1001,68.55,6.178,85.34,3.245,68.15,27.0,26121.1602,581.51,94.79,92.91,195.31,45.3,53.13,63995.0156
2026-08-30 05:17:23,2026-07-07,101.14,4.529,103.0273,16.13,1.2917,18046.0,162.088,111.3298,6.7958,5986.4971,12.02,4145.2998,70.44,6.1715,81.06,3.265,68.79,27.35,25818.6895,551.69,94.13,92.21,198.23,45.7,54.64,63297.3945
2026-08-30 05:17:23,2026-07-08,101.05,4.569,102.9531,16.9,1.2936,17979.0,162.363,110.7334,6.7934,5873.3721,11.76,4070.8999,73.52,6.0545,79.65,3.212,71.39,27.8,25870.6504,562.03,92.48,91.66,196.34,45.36,55.6,62257.5742
2026-08-30 05:17:23,2026-07-09,100.94,4.539,103.0273,15.84,1.2934,18125.0,162.539,111.5103,6.8025,5912.4419,11.8,4130.6001,72.08,6.215,80.03,3.012,70.45,27.58,26206.8906,581.7,93.88,94.26,197.34,45.13,54.82,63193.1484
